timestamp,user_id,user_location,user_culture_profile,search_query,clicked,purchased,authenticity_rating_given
2026-03-07 17:35:15,usr_cfefab46,E1,Middle Eastern,Sumac,1,0,
2026-03-07 18:06:15,usr_09a76da2,NE3,Indian,Basmati Rice,1,0,
2026-03-07 18:20:15,usr_7761680d,M14,East Asian,Nori Seaweed,1,0,
2026-03-07 18:25:15,usr_54eced71,M14,Nigerian,Palm Oil,1,1,4
2026-03-07 18:34:15,usr_a63c0a30,NE1,Caribbean,Ackee,1,1,1
2026-03-07 18:41:15,usr_4bfb4693,SW1A,East Asian,Soy Sauce,1,0,
2026-03-07 19:52:15,usr_f9c51092,NE1,Nigerian,Jollof Rice Seasoning,1,1,4
2026-03-07 20:01:15,usr_9ed20749,M1,East Asian,Nori Seaweed,1,1,4
2026-03-07 20:12:15,usr_a665072d,E1,Middle Eastern,Sumac,1,1,2
2026-03-07 20:25:15,usr_d29ff368,NE2,East Asian,Palm Oil,1,1,4
2026-03-07 20:30:15,usr_4796ae42,NE1,Indian,Mango Chutney,1,1,5
2026-03-07 20:50:15,usr_9acc18eb,M1,Indian,Sumac,1,0,
2026-03-07 20:51:15,usr_d9afa160,NE3,Middle Eastern,Pita Bread,1,1,5
2026-03-07 20:56:15,usr_b6dd5f9b,B1,Caribbean,Sumac,1,0,
2026-03-07 21:05:15,usr_15d3d4a9,E1,Middle Eastern,Pita Bread,1,1,5
2026-03-07 22:12:15,usr_bf7cf6a9,E1,East Asian,Mochi,1,0,
2026-03-07 22:13:15,usr_4aec6700,B1,Caribbean,Turmeric Powder,1,0,
2026-03-07 22:18:15,usr_62e6fec9,B15,Nigerian,Palm Oil,1,0,
2026-03-07 22:35:15,usr_ab94b7b8,M14,East Asian,Mochi,1,1,5
2026-03-07 22:48:15,usr_773a7d40,M1,Indian,Turmeric Powder,1,1,2
2026-03-07 22:52:15,usr_51fc8d58,NE3,Caribbean,Ackee,1,1,5
2026-03-07 22:55:15,usr_1d1137c8,B15,Nigerian,Plantain,1,1,3
2026-03-07 23:05:15,usr_277d2add,M14,East Asian,Coconut Milk,1,0,
2026-03-07 23:09:15,usr_16cfb799,B15,Nigerian,Cassava Flour,1,1,2
2026-03-07 23:16:15,usr_d2d02b28,B1,Nigerian,Plantain,1,1,5
2026-03-07 23:24:15,usr_a5daf6ce,M14,Indian,Mango Chutney,1,1,5
2026-03-07 23:49:15,usr_c1bad22a,SW1A,Nigerian,Jollof Rice Seasoning,1,1,3
2026-03-07 23:50:15,usr_0bb18082,SW1A,Indian,Paneer,1,1,1
2026-03-08 00:26:15,usr_7ee0899b,E1,Nigerian,Mango Chutney,1,0,
2026-03-08 00:42:15,usr_83b0c64f,NE1,Caribbean,Coconut Milk,1,1,4
2026-03-08 00:56:15,usr_c1b7e0e6,NE3,Middle Eastern,Mochi,1,0,
2026-03-08 00:57:15,usr_490e724d,B1,East Asian,Soy Sauce,1,1,5
2026-03-08 01:26:15,usr_4afbb188,E1,East Asian,Nori Seaweed,1,0,
2026-03-08 02:01:15,usr_5cf0d69f,SW1A,East Asian,Nori Seaweed,1,0,
2026-03-08 02:04:15,usr_c2fed965,NE1,Nigerian,Mochi,1,1,5
2026-03-08 02:33:15,usr_3dbb1ae3,NE1,Nigerian,Maggi Cubes,1,1,4
2026-03-08 02:47:15,usr_c3513639,M1,Caribbean,Coconut Milk,1,0,
2026-03-08 02:48:15,usr_f254399e,NE2,Nigerian,Palm Oil,0,0,
2026-03-08 02:49:15,usr_c7df4e92,E1,Caribbean,Cassava Flour,1,0,
2026-03-08 02:55:15,usr_c5c26c89,E1,Middle Eastern,Tahini,1,1,4
2026-03-08 03:01:15,usr_0766fa97,B15,East Asian,Sriracha,1,1,4
2026-03-08 03:07:15,usr_7a8cf37a,M1,Indian,Pomegranate Molasses,1,0,
2026-03-08 03:21:15,usr_89c3e303,NE1,Indian,Garam Masala,1,0,
2026-03-08 03:24:15,usr_696eba59,NE3,Caribbean,Coconut Milk,1,0,
2026-03-08 03:42:15,usr_4a34929c,NE2,Caribbean,Saltfish,1,1,4
2026-03-08 03:51:15,usr_a457ac6c,NE2,East Asian,Soy Sauce,1,1,4
2026-03-08 04:20:15,usr_1f964a94,NE2,Caribbean,Palm Oil,1,1,4
2026-03-08 04:22:15,usr_fd35996a,SW1A,Middle Eastern,Zaatar,1,0,
2026-03-08 05:09:15,usr_58f0cfd5,SW1A,Caribbean,Zaatar,1,1,5
2026-03-08 05:11:15,usr_21e15982,NE1,East Asian,Mochi,1,1,5
2026-03-08 05:11:15,usr_72092d21,M14,East Asian,Mochi,1,1,3
2026-03-08 05:22:15,usr_7c74178b,NE2,Nigerian,Plantain,1,0,
2026-03-08 05:27:15,usr_adf53daf,SW1A,East Asian,Ackee,1,0,
2026-03-08 05:29:15,usr_cdcdaa99,SW1A,Nigerian,Maggi Cubes,1,0,
2026-03-08 05:31:15,usr_21380163,M1,East Asian,Sriracha,1,1,2
2026-03-08 05:59:15,usr_d091d299,B15,Nigerian,Plantain,1,1,5
2026-03-08 06:00:15,usr_531b0bfc,B15,Indian,Turmeric Powder,1,0,
2026-03-08 06:27:15,usr_0b28d3de,NE2,Nigerian,Palm Oil,1,1,5
2026-03-08 06:50:15,usr_927c4b24,M1,Indian,Turmeric Powder,1,1,5
2026-03-08 06:51:15,usr_3da70267,B1,Middle Eastern,Mochi,1,0,
2026-03-08 07:31:15,usr_aa4b1729,SW1A,Middle Eastern,Sumac,1,0,
2026-03-08 07:33:15,usr_b89197b6,B1,Caribbean,Pita Bread,1,1,4
2026-03-08 07:46:15,usr_3647676f,SW1A,Indian,Turmeric Powder,1,0,
2026-03-08 07:59:15,usr_10bdd0ab,M14,Middle Eastern,Pita Bread,1,1,5
2026-03-08 08:09:15,usr_43b2c363,M14,Nigerian,Plantain,1,1,3
2026-03-08 08:16:15,usr_04660025,M14,Indian,Paneer,1,0,
2026-03-08 08:35:15,usr_92d25bde,NE3,Middle Eastern,Pita Bread,0,0,
2026-03-08 08:45:15,usr_fda84b6a,NE2,Indian,Matcha Powder,1,0,
2026-03-08 08:47:15,usr_797a4e50,B1,Nigerian,Palm Oil,0,0,
2026-03-08 08:49:15,usr_eaaef795,NE3,Indian,Palm Oil,1,0,
2026-03-08 09:16:15,usr_95c9e350,E1,Middle Eastern,Sumac,1,0,
2026-03-08 09:56:15,usr_4945f17b,M14,Middle Eastern,Sumac,0,0,
2026-03-08 10:03:15,usr_6d2d22ec,NE3,Nigerian,Jollof Rice Seasoning,1,1,5
2026-03-08 10:07:15,usr_6c125559,NE3,Nigerian,Plantain,1,0,
2026-03-08 10:15:15,usr_eab0c73a,NE3,Indian,Turmeric Powder,0,0,
2026-03-08 10:30:15,usr_e4db58f6,NE3,Indian,Mango Chutney,0,0,
2026-03-08 11:19:15,usr_42fdf48a,NE1,Indian,Basmati Rice,1,0,
2026-03-08 11:20:15,usr_91930056,M1,Indian,Mango Chutney,1,1,4
2026-03-08 11:39:15,usr_ed442e1d,B15,Nigerian,Palm Oil,1,0,
2026-03-08 11:52:15,usr_3ed309a3,M1,Middle Eastern,Sumac,1,1,5
2026-03-08 12:07:15,usr_62ba39aa,SW1A,Indian,Paneer,1,1,5
2026-03-08 12:19:15,usr_6b24a63a,NE1,Caribbean,Matcha Powder,1,0,
2026-03-08 12:35:15,usr_2a845699,NE1,Indian,Soy Sauce,1,1,4
2026-03-08 12:44:15,usr_7a21253b,B15,Indian,Plantain,1,0,
2026-03-08 12:51:15,usr_64bb4cde,B1,Caribbean,Scotch Bonnet Peppers,0,0,
2026-03-08 12:58:15,usr_6024723a,M1,Middle Eastern,Pomegranate Molasses,1,1,3
2026-03-08 13:07:15,usr_e2e6e366,NE1,Nigerian,Cassava Flour,1,0,
2026-03-08 13:07:15,usr_0256209a,B1,East Asian,Palm Oil,1,1,5
2026-03-08 14:00:15,usr_833571c9,NE2,Middle Eastern,Nori Seaweed,1,1,4
2026-03-08 14:12:15,usr_49a37edc,M14,Middle Eastern,Sumac,1,0,
2026-03-08 14:32:15,usr_f01f3fe8,SW1A,East Asian,Nori Seaweed,1,1,4
2026-03-08 14:53:15,usr_fa945752,E1,Nigerian,Palm Oil,1,1,5
2026-03-08 15:05:15,usr_15f87dc6,M14,Caribbean,Jerk Seasoning,1,1,5
2026-03-08 15:10:15,usr_94a6a53e,E1,Middle Eastern,Tahini,1,0,
2026-03-08 15:14:15,usr_70cf39e5,NE2,East Asian,Sriracha,1,1,4
2026-03-08 15:41:15,usr_a0fe1849,E1,Middle Eastern,Sumac,1,1,4
2026-03-08 15:57:15,usr_cda7ffc8,NE1,East Asian,Ackee,1,1,4
2026-03-08 16:11:15,usr_1247b62b,M1,East Asian,Mochi,1,0,
2026-03-08 16:11:15,usr_2ffcd0bc,NE3,Caribbean,Jerk Seasoning,1,1,5
2026-03-08 16:11:15,usr_3371fd4d,B1,East Asian,Soy Sauce,1,1,5
2026-03-08 17:02:15,usr_1c71425d,NE3,Caribbean,Jerk Seasoning,1,0,
2026-03-08 17:28:15,usr_162b7809,NE3,Nigerian,Plantain,1,0,
2026-03-08 17:31:15,usr_ca723571,B1,Caribbean,Ackee,0,0,
2026-03-08 17:37:15,usr_6c2d6873,NE3,Caribbean,Scotch Bonnet Peppers,1,0,
2026-03-08 17:43:15,usr_41a4b9e2,B1,Nigerian,Palm Oil,1,0,
2026-03-08 17:45:15,usr_0fd0677a,B15,Middle Eastern,Pomegranate Molasses,1,0,
2026-03-08 17:47:15,usr_13a83efe,M14,East Asian,Mochi,0,0,
2026-03-08 17:56:15,usr_1938ad4d,M14,East Asian,Nori Seaweed,1,0,
2026-03-08 18:06:15,usr_ac0c276a,B15,Caribbean,Scotch Bonnet Peppers,1,1,2
2026-03-08 18:11:15,usr_225ea263,M1,Nigerian,Palm Oil,1,1,5
2026-03-08 18:19:15,usr_cf0b8b53,SW1A,Nigerian,Jollof Rice Seasoning,0,0,
2026-03-08 18:27:15,usr_a5388118,NE3,Nigerian,Maggi Cubes,1,1,5
2026-03-08 18:35:15,usr_69bce58a,B15,Middle Eastern,Soy Sauce,1,1,4
2026-03-08 18:58:15,usr_1bf8612a,B15,Caribbean,Ackee,1,0,
2026-03-08 19:15:15,usr_0c36a9d7,NE3,Caribbean,Ackee,1,0,
2026-03-08 19:27:15,usr_f91b48d0,NE1,Caribbean,Ackee,1,0,
2026-03-08 20:04:15,usr_6f9b3901,M1,Nigerian,Cassava Flour,1,1,3
2026-03-08 20:16:15,usr_d0e902cc,NE3,East Asian,Sriracha,1,1,4
2026-03-08 20:34:15,usr_989c178c,M1,East Asian,Matcha Powder,1,1,4
2026-03-08 20:42:15,usr_375b7ce3,B1,Nigerian,Maggi Cubes,1,1,3
2026-03-08 20:54:15,usr_1e3f72b5,M14,Caribbean,Scotch Bonnet Peppers,1,0,
2026-03-08 21:05:15,usr_1ef9bad1,SW1A,East Asian,Plantain,0,0,
2026-03-08 21:19:15,usr_bd052ad6,NE1,Middle Eastern,Pita Bread,1,1,5
2026-03-08 21:21:15,usr_45453291,NE1,East Asian,Maggi Cubes,1,1,5
2026-03-08 21:32:15,usr_e81ef380,B1,Middle Eastern,Tahini,1,1,4
2026-03-08 21:50:15,usr_df434427,NE1,Middle Eastern,Pita Bread,1,0,
2026-03-08 22:41:15,usr_30b90ab3,E1,Indian,Paneer,1,1,4
2026-03-08 22:52:15,usr_ec81bcfd,B15,Middle Eastern,Pita Bread,0,0,
2026-03-08 23:07:15,usr_bddc9861,B1,Middle Eastern,Pomegranate Molasses,1,1,3
2026-03-08 23:09:15,usr_c1f31c03,M1,Caribbean,Saltfish,1,1,5
2026-03-08 23:12:15,usr_9a63711b,B15,Middle Eastern,Sumac,1,1,4
2026-03-08 23:33:15,usr_0eb2b295,SW1A,Indian,Garam Masala,1,0,
2026-03-08 23:44:15,usr_fcd88bce,E1,Nigerian,Palm Oil,1,0,
2026-03-09 00:16:15,usr_5f8c9d9b,M1,Nigerian,Jollof Rice Seasoning,1,1,4
2026-03-09 00:19:15,usr_43c5f61d,NE1,Middle Eastern,Pomegranate Molasses,1,1,5
2026-03-09 00:44:15,usr_2c193b91,NE2,Indian,Mango Chutney,1,1,2
2026-03-09 00:57:15,usr_7bbda78e,B1,Indian,Basmati Rice,1,1,3
2026-03-09 01:03:15,usr_19045990,E1,Nigerian,Palm Oil,1,1,5
2026-03-09 01:15:15,usr_50e46312,SW1A,Indian,Mango Chutney,1,0,
2026-03-09 01:16:15,usr_1204368e,NE2,Middle Eastern,Zaatar,1,1,3
2026-03-09 01:27:15,usr_c41349fb,M1,East Asian,Soy Sauce,1,0,
2026-03-09 01:49:15,usr_19892e49,B1,Indian,Garam Masala,1,1,4
2026-03-09 02:05:15,usr_6a9d049b,M14,Middle Eastern,Pita Bread,1,0,
2026-03-09 02:13:15,usr_17464f6a,B15,East Asian,Mochi,1,1,5
2026-03-09 02:27:15,usr_b8854035,NE2,East Asian,Sriracha,1,0,
2026-03-09 02:29:15,usr_5c8b3a4f,E1,Caribbean,Ackee,1,0,
2026-03-09 02:36:15,usr_5ef103f4,B15,East Asian,Palm Oil,1,0,
2026-03-09 02:54:15,usr_2ba44757,SW1A,Nigerian,Jollof Rice Seasoning,1,1,5
2026-03-09 02:54:15,usr_e83837e7,M14,Middle Eastern,Tahini,1,1,4
2026-03-09 03:14:15,usr_ea4ab050,SW1A,Nigerian,Plantain,1,0,
2026-03-09 03:32:15,usr_6de3492d,NE1,East Asian,Mochi,1,1,5
2026-03-09 04:06:15,usr_79abcf08,E1,Middle Eastern,Tahini,1,1,5
2026-03-09 04:42:15,usr_59f5598e,B1,Middle Eastern,Sumac,1,1,4
2026-03-09 04:52:15,usr_fc236b88,NE2,Indian,Coconut Milk,0,0,
2026-03-09 05:00:15,usr_8a4ba57f,M1,East Asian,Nori Seaweed,1,1,4
2026-03-09 05:00:15,usr_01dc05bc,SW1A,East Asian,Mochi,1,0,
2026-03-09 05:25:15,usr_b36e98c7,M14,Middle Eastern,Sumac,0,0,
2026-03-09 06:14:15,usr_17456215,E1,East Asian,Mochi,1,1,5
2026-03-09 06:20:15,usr_a7061b03,M14,East Asian,Soy Sauce,1,1,1
2026-03-09 06:26:15,usr_00142dbb,B15,Caribbean,Pita Bread,1,0,
2026-03-09 06:35:15,usr_98d2a1c1,B15,Nigerian,Jollof Rice Seasoning,1,1,4
2026-03-09 06:46:15,usr_b082eb78,NE3,Caribbean,Coconut Milk,1,0,
2026-03-09 06:59:15,usr_e5084054,M14,Nigerian,Palm Oil,1,0,
2026-03-09 07:21:15,usr_cd981663,E1,Nigerian,Plantain,1,1,3
2026-03-09 07:47:15,usr_fd6b8ccf,NE2,Caribbean,Jerk Seasoning,1,1,5
2026-03-09 07:50:15,usr_b42ba071,M1,Middle Eastern,Sumac,1,0,
2026-03-09 07:56:15,usr_558f73e5,B15,Indian,Paneer,1,1,1
2026-03-09 08:08:15,usr_282430da,SW1A,Middle Eastern,Tahini,1,0,
2026-03-09 08:56:15,usr_6714c11b,E1,Caribbean,Scotch Bonnet Peppers,1,1,1
2026-03-09 09:43:15,usr_349e4c03,E1,Nigerian,Jollof Rice Seasoning,1,1,5
2026-03-09 10:21:15,usr_fa763a8f,M1,East Asian,Soy Sauce,0,0,
2026-03-09 10:21:15,usr_edf578a0,M1,Middle Eastern,Pita Bread,1,0,
2026-03-09 10:26:15,usr_cd611afe,NE1,Indian,Paneer,0,0,
2026-03-09 10:34:15,usr_8ace66b4,B1,East Asian,Soy Sauce,1,1,5
2026-03-09 11:00:15,usr_f5389296,M1,Nigerian,Sumac,1,0,
2026-03-09 11:16:15,usr_0d32006f,B15,Caribbean,Coconut Milk,1,1,5
2026-03-09 11:29:15,usr_a00e97aa,M1,Indian,Paneer,0,0,
2026-03-09 11:36:15,usr_c110a36d,B1,Caribbean,Mango Chutney,1,1,4
2026-03-09 11:40:15,usr_d35dbdbd,NE2,Indian,Turmeric Powder,0,0,
2026-03-09 11:46:15,usr_4677f569,M14,East Asian,Mochi,1,1,5
2026-03-09 12:27:15,usr_6d07d634,B15,Caribbean,Sriracha,1,0,
2026-03-09 12:55:15,usr_113d2d66,B15,Middle Eastern,Pomegranate Molasses,0,0,
2026-03-09 12:58:15,usr_91ec003b,SW1A,Caribbean,Scotch Bonnet Peppers,1,0,
2026-03-09 13:11:15,usr_d00fb77b,NE1,Caribbean,Scotch Bonnet Peppers,1,1,5
2026-03-09 13:28:15,usr_37988f74,M1,East Asian,Nori Seaweed,1,1,4
2026-03-09 13:30:15,usr_85a956b0,NE3,Caribbean,Mochi,1,0,
2026-03-09 13:43:15,usr_f15f2cd8,NE2,Indian,Garam Masala,1,1,5
2026-03-09 13:49:15,usr_f1e6cc72,B1,Caribbean,Jerk Seasoning,1,1,5
2026-03-09 14:33:15,usr_00a84d59,M14,Indian,Basmati Rice,1,1,4
2026-03-09 15:07:15,usr_af3c74a4,M14,Middle Eastern,Pomegranate Molasses,1,0,
2026-03-09 15:09:15,usr_c7f7715b,SW1A,Indian,Paneer,1,0,
2026-03-09 15:14:15,usr_33375951,NE1,Indian,Basmati Rice,0,0,
2026-03-09 15:34:15,usr_5b845e12,E1,Nigerian,Plantain,1,1,5
2026-03-09 15:39:15,usr_357794a3,B15,East Asian,Saltfish,1,0,
2026-03-09 15:39:15,usr_911d86bf,E1,East Asian,Ackee,1,0,
2026-03-09 16:00:15,usr_6c22d52f,NE3,Indian,Zaatar,1,1,4
2026-03-09 17:21:15,usr_12793e4f,B15,East Asian,Matcha Powder,1,0,
2026-03-09 17:22:15,usr_f7f74814,B15,Indian,Basmati Rice,1,0,
2026-03-09 17:27:15,usr_d8aeec06,NE2,Nigerian,Palm Oil,0,0,
2026-03-09 17:53:15,usr_fa1bcd02,M1,Nigerian,Plantain,1,0,
2026-03-09 17:57:15,usr_db06cb04,M14,Indian,Maggi Cubes,1,0,
2026-03-09 17:57:15,usr_58606ad2,B15,Nigerian,Plantain,1,0,
2026-03-09 17:58:15,usr_1893a4d0,SW1A,Middle Eastern,Pomegranate Molasses,1,0,
2026-03-09 18:17:15,usr_9f0af9eb,NE3,Middle Eastern,Pita Bread,1,0,
2026-03-09 18:22:15,usr_aec77f9e,SW1A,Middle Eastern,Zaatar,1,1,5
2026-03-09 18:24:15,usr_58040c34,M1,Nigerian,Plantain,1,0,
2026-03-09 18:36:15,usr_6586377c,B1,Middle Eastern,Pita Bread,1,0,
2026-03-09 18:58:15,usr_3076b095,E1,Middle Eastern,Nori Seaweed,0,0,
2026-03-09 19:05:15,usr_1d9b7f8c,SW1A,Indian,Paneer,1,1,3
2026-03-09 19:21:15,usr_b6b8c262,E1,Indian,Turmeric Powder,1,0,
2026-03-09 19:23:15,usr_93d04716,B15,Indian,Garam Masala,1,1,5
2026-03-09 19:31:15,usr_0d9da210,B1,Caribbean,Mochi,1,0,
2026-03-09 19:39:15,usr_0db89c89,SW1A,Nigerian,Jollof Rice Seasoning,1,1,1
2026-03-09 19:57:15,usr_c7a46e38,NE1,Indian,Cassava Flour,1,0,
2026-03-09 20:30:15,usr_dab609c2,E1,Indian,Garam Masala,1,1,3
2026-03-09 20:33:15,usr_f3adebf6,M14,East Asian,Plantain,1,0,
2026-03-09 20:49:15,usr_f7a94dd1,NE1,Middle Eastern,Mango Chutney,1,1,5
2026-03-09 20:49:15,usr_f8b6f87a,M14,Middle Eastern,Zaatar,1,1,5
2026-03-09 20:54:15,usr_59b4367f,NE2,East Asian,Nori Seaweed,0,0,
2026-03-09 21:01:15,usr_39366ac0,B1,East Asian,Mochi,0,0,
2026-03-09 21:04:15,usr_218fd6fc,NE2,Indian,Mango Chutney,1,1,5
2026-03-09 21:06:15,usr_af364523,B15,Indian,Basmati Rice,1,0,
2026-03-09 21:07:15,usr_d005409d,NE2,East Asian,Mochi,1,0,
2026-03-09 21:15:15,usr_8bf3bc30,NE3,Nigerian,Maggi Cubes,1,1,4
2026-03-09 21:51:15,usr_b4c44f4e,M1,Indian,Zaatar,1,0,
2026-03-09 21:59:15,usr_da55421a,M14,East Asian,Palm Oil,1,1,4
2026-03-09 22:36:15,usr_52179f0e,B1,Caribbean,Coconut Milk,1,0,
2026-03-09 22:50:15,usr_21d3ddc5,B1,East Asian,Sriracha,1,1,1
2026-03-09 22:59:15,usr_08aa7f54,E1,Caribbean,Saltfish,1,1,5
2026-03-09 23:05:15,usr_f75a0fd2,B15,Indian,Nori Seaweed,0,0,
2026-03-09 23:22:15,usr_b3d6763f,M1,Middle Eastern,Sumac,0,0,
2026-03-09 23:33:15,usr_6bca656e,NE1,Caribbean,Ackee,1,0,
2026-03-09 23:41:15,usr_d38eb318,B1,Nigerian,Palm Oil,1,1,5
2026-03-09 23:54:15,usr_aa0d382d,M14,Caribbean,Ackee,0,0,
2026-03-09 23:55:15,usr_ec8c756a,NE3,Nigerian,Palm Oil,1,0,
2026-03-10 00:03:15,usr_f8907fde,NE2,East Asian,Mochi,1,1,5
2026-03-10 00:04:15,usr_15266e8e,NE2,East Asian,Basmati Rice,1,1,4
2026-03-10 00:06:15,usr_7b9881a3,NE1,Caribbean,Scotch Bonnet Peppers,1,0,
2026-03-10 00:09:15,usr_d5376933,M1,East Asian,Saltfish,1,0,
2026-03-10 00:11:15,usr_960c3a33,B15,Indian,Paneer,1,1,5
2026-03-10 00:14:15,usr_7bf8e6a6,NE2,Caribbean,Scotch Bonnet Peppers,1,0,
2026-03-10 00:49:15,usr_8fbd12e9,M1,East Asian,Sriracha,1,1,4
2026-03-10 01:05:15,usr_063257b5,SW1A,Caribbean,Jerk Seasoning,1,0,
2026-03-10 01:19:15,usr_35e9784e,NE1,Nigerian,Mochi,1,1,4
2026-03-10 01:20:15,usr_819b940b,NE1,Nigerian,Plantain,1,0,
2026-03-10 01:43:15,usr_c0450336,M14,Nigerian,Jollof Rice Seasoning,1,1,3
2026-03-10 01:52:15,usr_3629ca56,SW1A,Nigerian,Palm Oil,1,1,5
2026-03-10 01:58:15,usr_128fef96,E1,Nigerian,Plantain,1,1,3
2026-03-10 02:03:15,usr_5ed15a42,NE3,Middle Eastern,Zaatar,1,1,5
2026-03-10 02:07:15,usr_2bc69a52,B15,Indian,Saltfish,1,0,
2026-03-10 02:12:15,usr_378dca38,M14,East Asian,Nori Seaweed,1,0,
2026-03-10 02:27:15,usr_78fcb514,NE3,Nigerian,Maggi Cubes,1,1,3
2026-03-10 02:29:15,usr_fccf4d05,E1,Caribbean,Coconut Milk,1,0,
2026-03-10 02:50:15,usr_0624079c,B1,Caribbean,Saltfish,1,1,2
2026-03-10 02:59:15,usr_adfb1efe,B1,East Asian,Sriracha,0,0,
2026-03-10 03:02:15,usr_90b02334,NE2,Caribbean,Zaatar,1,0,
2026-03-10 03:02:15,usr_fa9145d4,NE1,Nigerian,Palm Oil,1,0,
2026-03-10 03:09:15,usr_3bf02059,M1,Indian,Basmati Rice,1,1,4
2026-03-10 03:09:15,usr_77426b65,B1,Middle Eastern,Sumac,1,0,
2026-03-10 03:19:15,usr_77bb46cd,M1,Indian,Plantain,1,0,
2026-03-10 03:29:15,usr_3ffc8aa0,M1,Indian,Basmati Rice,1,1,4
2026-03-10 04:22:15,usr_ebc29685,B15,Nigerian,Maggi Cubes,1,0,
2026-03-10 04:37:15,usr_bef373d0,SW1A,Indian,Paneer,1,0,
2026-03-10 04:57:15,usr_8fe6829e,NE3,East Asian,Matcha Powder,1,1,4
2026-03-10 05:08:15,usr_3baf6cfa,B15,Indian,Paneer,1,1,3
2026-03-10 05:31:15,usr_7a6a2606,NE1,Caribbean,Scotch Bonnet Peppers,1,1,2
2026-03-10 05:45:15,usr_9e604f37,NE3,Caribbean,Saltfish,1,1,5
2026-03-10 06:14:15,usr_f4477952,SW1A,Caribbean,Coconut Milk,1,0,
2026-03-10 06:17:15,usr_a72ddc99,NE1,Indian,Nori Seaweed,1,1,4
2026-03-10 06:24:15,usr_77c0ddf5,M14,East Asian,Sriracha,1,1,5
2026-03-10 06:53:15,usr_104d63ef,NE2,Caribbean,Coconut Milk,1,1,5
2026-03-10 07:00:15,usr_77fa4a55,M14,East Asian,Sriracha,1,1,5
2026-03-10 07:06:15,usr_e908c279,M1,Nigerian,Cassava Flour,1,0,
2026-03-10 07:11:15,usr_8aaa6e8d,M14,East Asian,Sriracha,0,0,
2026-03-10 07:12:15,usr_7d019c63,SW1A,Caribbean,Saltfish,1,0,
2026-03-10 07:35:15,usr_c8d66ace,B15,East Asian,Soy Sauce,1,1,5
2026-03-10 07:48:15,usr_79d48834,B15,Caribbean,Scotch Bonnet Peppers,1,0,
2026-03-10 08:14:15,usr_bfc21039,NE1,Middle Eastern,Pita Bread,1,1,5
2026-03-10 08:38:15,usr_1de15078,E1,Middle Eastern,Tahini,1,1,5
2026-03-10 08:59:15,usr_24acfae5,E1,Indian,Basmati Rice,1,1,3
2026-03-10 09:10:15,usr_4861b04d,SW1A,East Asian,Soy Sauce,1,1,5
2026-03-10 09:22:15,usr_6aef8e6b,E1,Indian,Paneer,1,0,
2026-03-10 09:23:15,usr_8b6e85d0,B1,Middle Eastern,Tahini,0,0,
2026-03-10 09:30:15,usr_7e3b0436,M14,Caribbean,Scotch Bonnet Peppers,1,1,5
2026-03-10 09:32:15,usr_cca3e067,M14,Caribbean,Ackee,1,1,4
2026-03-10 09:32:15,usr_c8cfbc06,NE2,Middle Eastern,Pita Bread,1,1,4
2026-03-10 09:35:15,usr_0ed793ee,SW1A,Nigerian,Plantain,0,0,
2026-03-10 09:39:15,usr_f0a802e8,NE1,Caribbean,Coconut Milk,1,1,1
2026-03-10 09:40:15,usr_ef13b086,NE2,Middle Eastern,Tahini,1,0,
2026-03-10 10:10:15,usr_b4110ae6,NE1,Nigerian,Cassava Flour,1,1,5
2026-03-10 10:41:15,usr_277e0f40,NE2,Caribbean,Ackee,1,0,
2026-03-10 10:45:15,usr_2c2c6fd8,NE2,East Asian,Soy Sauce,1,1,5
2026-03-10 10:47:15,usr_2780af21,B15,Caribbean,Jerk Seasoning,1,1,5
2026-03-10 11:01:15,usr_116b71d9,M14,Caribbean,Zaatar,1,1,5
2026-03-10 11:08:15,usr_abe76466,B1,Middle Eastern,Zaatar,1,1,5
2026-03-10 11:15:15,usr_1a071331,SW1A,East Asian,Soy Sauce,1,0,
2026-03-10 11:38:15,usr_b0b02e04,M14,Middle Eastern,Sumac,1,1,1
2026-03-10 12:43:15,usr_2616cf73,E1,Middle Eastern,Tahini,1,1,5
2026-03-10 14:06:15,usr_a854f971,M1,Nigerian,Cassava Flour,1,1,5
2026-03-10 14:10:15,usr_0a1be93e,NE1,Middle Eastern,Pomegranate Molasses,1,0,
2026-03-10 14:11:15,usr_9ceba0b4,SW1A,East Asian,Palm Oil,1,1,5
2026-03-10 14:30:15,usr_1b40c03a,E1,East Asian,Sriracha,1,0,
2026-03-10 14:33:15,usr_8665567b,NE2,East Asian,Soy Sauce,0,0,
2026-03-10 14:53:15,usr_1d539488,B1,East Asian,Mochi,0,0,
2026-03-10 15:00:15,usr_20ea0f3c,NE1,Indian,Turmeric Powder,0,0,
2026-03-10 15:02:15,usr_a51c1333,M1,Middle Eastern,Sumac,1,1,4
2026-03-10 15:27:15,usr_5f5648d1,NE2,Middle Eastern,Pomegranate Molasses,1,0,
2026-03-10 15:32:15,usr_14e672c2,B1,Middle Eastern,Pita Bread,1,1,4
2026-03-10 15:44:15,usr_c7c1389d,SW1A,Nigerian,Sriracha,1,0,
2026-03-10 16:02:15,usr_fe3e1495,NE2,Indian,Paneer,1,1,5
2026-03-10 16:31:15,usr_ba4e3a72,B15,Caribbean,Jerk Seasoning,1,1,4
2026-03-10 16:48:15,usr_4986e950,SW1A,Middle Eastern,Pita Bread,0,0,
